tone_type,tone_bank,tone_num,tone_name,category
PCMS,SRX08,0371,90s Pno SRX,Ac.Piano
PCMS,SRX08,0372,1FingrPnoSRX,Ac.Piano
PCMS,SRX08,0373,Pf/Key Menu,Phrase
PCMS,SRX08,0374,Substitute,E.Piano
PCMS,SRX08,0375,HiphopEP SRX,E.Piano
PCMS,SRX08,0376,Assembled,E.Piano
PCMS,SRX08,0377,MelowTremSRX,E.Piano
PCMS,SRX08,0378,Echo EP SRX,E.Piano
PCMS,SRX08,0379,77GaragesSRX,E.Piano
PCMS,SRX08,0380,Wurlpool,E.Piano
PCMS,SRX08,0381,Lo Fi Wurli,E.Piano
PCMS,SRX08,0382,Dance Organ,Organ
PCMS,SRX08,0383,Juno Org SRX,Organ
PCMS,SRX08,0384,Clubed Organ,Organ
PCMS,SRX08,0385,Pop B,Organ
PCMS,SRX08,0386,Vel Syn Org,Organ
PCMS,SRX08,0387,SpenderOrgan,Organ
PCMS,SRX08,0388,Tines&Wheels,Organ
PCMS,SRX08,0389,Thick Organ,Organ
PCMS,SRX08,0390,1FingrOrgSRX,Organ
PCMS,SRX08,0391,Shorty Organ,Organ
PCMS,SRX08,0392,1FingrShrOrg,Organ
PCMS,SRX08,0393,Clav-ClubSRX,Other Keyboards
PCMS,SRX08,0394,DanceClavSRX,Other Keyboards
PCMS,SRX08,0395,CeremonyBell,Synth Bellpad
PCMS,SRX08,0396,AnaBells SRX,Synth Bellpad
PCMS,SRX08,0397,Guitar Stuff,E.Guitar
PCMS,SRX08,0398,WahWahMelSRX,E.Guitar
PCMS,SRX08,0399,GTRPowerSRX1,Dist.Guitar
PCMS,SRX08,0400,GTRPowerSRX2,Dist.Guitar
PCMS,SRX08,0401,FakeHead Hit,Dist.Guitar
PCMS,SRX08,0402,Distinctive,Dist.Guitar
PCMS,SRX08,0403,Gtr&BassMenu,E.Guitar
PCMS,SRX08,0404,Pizz Xpress,Strings
PCMS,SRX08,0405,Tek Pizz SRX,Strings
PCMS,SRX08,0406,Stringy Stab,Hit
PCMS,SRX08,0407,CS80Brass,Synth Brass
PCMS,SRX08,0408,Fat Brass,Synth Brass
PCMS,SRX08,0409,Talk Box SRX,Vox/Choir
PCMS,SRX08,0410,TekMusic SRX,Vox/Choir
PCMS,SRX08,0411,1.2.3.4. SRX,Vox/Choir
PCMS,SRX08,0412,1x4 SRX,Vox/Choir
PCMS,SRX08,0413,Baby...? SRX,Vox/Choir
PCMS,SRX08,0414,Vox Menu 1,Vox/Choir
PCMS,SRX08,0415,Vox Menu 2,Vox/Choir
PCMS,SRX08,0416,MelodicDrums,Drums
PCMS,SRX08,0417,Drumpeopled1,Drums
PCMS,SRX08,0418,Drumpeopled2,Drums
PCMS,SRX08,0419,Drumpeopled3,Drums
PCMS,SRX08,0420,KitTek.drmFX,Drums
PCMS,SRX08,0421,Hardcore Hit,Drums
PCMS,SRX08,0422,Kick Menu 1,Drums
PCMS,SRX08,0423,Kick Menu 2,Drums
PCMS,SRX08,0424,Kick Menu 3,Drums
PCMS,SRX08,0425,Snare Menu 1,Drums
PCMS,SRX08,0426,Snare Menu 2,Drums
PCMS,SRX08,0427,Snare Menu 3,Drums
PCMS,SRX08,0428,Snare Menu 4,Drums
PCMS,SRX08,0429,Snare Menu 5,Drums
PCMS,SRX08,0430,HiHat Menu 1,Drums
PCMS,SRX08,0431,HiHat Menu 2,Drums
PCMS,SRX08,0432,HH&Cym Menu,Drums
PCMS,SRX08,0433,Cymbal Menu,Drums
PCMS,SRX08,0434,Tom Menu,Drums
PCMS,SRX08,0435,Clap Menu,Drums
PCMS,SRX08,0436,Chord,Percussion
PCMS,SRX08,0437,Conga 3D,Percussion
PCMS,SRX08,0438,Slow Chimes,Percussion
PCMS,SRX08,0439,Dirty Sox,Percussion
PCMS,SRX08,0440,ExtremPercus,Percussion
PCMS,SRX08,0441,Pure Tribal,Percussion
PCMS,SRX08,0442,TeknoTriangl,Percussion
PCMS,SRX08,0443,Tamb&SkrMenu,Percussion
PCMS,SRX08,0444,Cow&Rim Menu,Percussion
PCMS,SRX08,0445,Perc. Menu 1,Percussion
PCMS,SRX08,0446,Perc. Menu 2,Percussion
PCMS,SRX08,0447,Perc. Menu 3,Percussion
PCMS,SRX08,0448,Perc. Menu 4,Percussion
PCMD,SRX08,0001,Techno Kit 2,Drums
PCMD,SRX08,0002,HipHop Kit,Drums
PCMD,SRX08,0003,House Kit 2,Drums
PCMD,SRX08,0004,Trance Kit,Drums
PCMD,SRX08,0005,DnB Kit,Drums
PCMD,SRX08,0006,BrekBeatsKit,Drums
PCMD,SRX08,0007,R&B Kit 3,Drums
PCMD,SRX08,0008,TR-909 Kit,Drums
PCMD,SRX08,0009,TR-808 Kit,Drums
PCMD,SRX08,0010,TR606/707Kit,Drums
PCMD,SRX08,0011,Kick Menu,Drums
PCMD,SRX08,0012,Snare1 Menu,Drums
PCMD,SRX08,0013,Snr2&RimMenu,Drums
PCMD,SRX08,0014,HHat&TomMenu,Drums
PCMD,SRX08,0015,Cym&Clp Menu,Drums
PCMD,SRX08,0016,Hit&StabMenu,Drums
PCMD,SRX08,0017,Perc. Menu,Drums
PCMD,SRX08,0018,Vox Menu,Drums
PCMD,SRX08,0019,FX Menu,Drums
PCMD,SRX08,0020,Beat Menu 1,Drums
PCMD,SRX08,0021,Beat Menu 2,Drums
PCMS,SRX09,0001,World Sounds,Beat&Groove
PCMS,SRX09,0002,Go2China /C2,Plucked/Stroke
PCMS,SRX09,0003,Go2India /C2,Plucked/Stroke
PCMS,SRX09,0004,The Great W,Flute
PCMS,SRX09,0005,Yuehchin+,Plucked/Stroke
PCMS,SRX09,0006,Sweet Nylon,Ac.Guitar
PCMS,SRX09,0007,Tele R&F,E.Guitar
PCMS,SRX09,0008,Tubby Baby,E.Bass
PCMS,SRX09,0009,HeavenGender,Bell/Mallet
PCMS,SRX09,0010,Gamelan Ems,Bell/Mallet
PCMS,SRX09,0011,Childwood,Bell/Mallet
PCMS,SRX09,0012,La Musette,Accordion/Harmonica
PCMS,SRX09,0013,Essence,Wind
PCMS,SRX09,0014,Zampona /,Flute
PCMS,SRX09,0015,GipsyTrumpt/,Brass
PCMS,SRX09,0016,We Dream }{,Synth Pad/Strings
PCMS,SRX09,0017,Fun WithPerc,Percussion
PCMS,SRX09,0018,GuZheng arp,FX
PCMS,SRX09,0019,Feets,Sound FX
PCMS,SRX09,0020,World Radio,Beat&Groove
PCMS,SRX09,0021,ClanAdvances,Beat&Groove
PCMS,SRX09,0022,Eastern Tour,Beat&Groove
PCMS,SRX09,0023,Enough!STOP!,Beat&Groove
PCMS,SRX09,0024,Banjo Phrs,Beat&Groove
PCMS,SRX09,0025,Guitar Phrs1,Beat&Groove
PCMS,SRX09,0026,Guitar Phrs2,Beat&Groove
PCMS,SRX09,0027,PdlStl Phrs,Beat&Groove
PCMS,SRX09,0028,Asia UFO,Beat&Groove
PCMS,SRX09,0029,UBeenSoBaa,Beat&Groove
PCMS,SRX09,0030,Didgeri /,Beat&Groove
PCMS,SRX09,0031,WorldGroove,Beat&Groove
PCMS,SRX09,0032,LoopPhrase 1,Beat&Groove
PCMS,SRX09,0033,LoopPhrase 2,Beat&Groove
PCMS,SRX09,0034,TABLA groove,Beat&Groove
PCMS,SRX09,0035,JasonGoEast,Beat&Groove
PCMS,SRX09,0036,Flu&AcompSRX,Beat&Groove
PCMS,SRX09,0037,Split Floot,Beat&Groove
PCMS,SRX09,0038,Hot Salsa,Brass
PCMS,SRX09,0039,TempBassSolo,Beat&Groove
PCMS,SRX09,0040,CherryFlower,Flute
PCMS,SRX09,0041,SplitThisSRX,Brass
PCMS,SRX09,0042,Crane Dance,Synth Pad/Strings
PCMS,SRX09,0043,LostInMists,Synth Pad/Strings
PCMS,SRX09,0044,Qu DiEnsembl,Flute
PCMS,SRX09,0045,NasalBlossom,Plucked/Stroke
PCMS,SRX09,0046,Meditation 1,Plucked/Stroke
PCMS,SRX09,0047,Art Of Feng,Plucked/Stroke
PCMS,SRX09,0048,Orient xPres,Plucked/Stroke
PCMS,SRX09,0049,Padded Sitar,Plucked/Stroke
PCMS,SRX09,0050,No Worries,Plucked/Stroke
PCMS,SRX09,0051,IntarMel SRX,Plucked/Stroke
PCMS,SRX09,0052,Ode 2 An Oud,Plucked/Stroke
PCMS,SRX09,0053,Fugi-man,Plucked/Stroke
PCMS,SRX09,0054,China pluck,Plucked/Stroke
PCMS,SRX09,0055,Yuehchin SRX,Plucked/Stroke
PCMS,SRX09,0056,Kayakeum,Plucked/Stroke
PCMS,SRX09,0057,Asian Pizz,Plucked/Stroke
PCMS,SRX09,0058,PiPa SRX,Plucked/Stroke
PCMS,SRX09,0059,Koto SRX,Plucked/Stroke
PCMS,SRX09,0060,Shamisen SRX,Plucked/Stroke
PCMS,SRX09,0061,Sanshin SRX,Plucked/Stroke
PCMS,SRX09,0062,Yang Qin trm,Plucked/Stroke
PCMS,SRX09,0063,Yang Qin/Mod,Plucked/Stroke
PCMS,SRX09,0064,SultanPalace,Plucked/Stroke
PCMS,SRX09,0065,Marco Polo,Plucked/Stroke
PCMS,SRX09,0066,Bandolim SRX,Plucked/Stroke
PCMS,SRX09,0067,K.Bandolim,Plucked/Stroke
PCMS,SRX09,0068,Afro Harp,Plucked/Stroke
PCMS,SRX09,0069,Ethnhit!,Plucked/Stroke
PCMS,SRX09,0070,OctaHarp+,Plucked/Stroke
PCMS,SRX09,0071,St.GuZhngSRX,Plucked/Stroke
PCMS,SRX09,0072,Zheng Zither,Plucked/Stroke
PCMS,SRX09,0073,Distance,Plucked/Stroke
PCMS,SRX09,0074,Mandolin/Mod,Plucked/Stroke
PCMS,SRX09,0075,Mandolin,Plucked/Stroke
PCMS,SRX09,0076,Mando Club,Plucked/Stroke
PCMS,SRX09,0077,MdlnTrmStSRX,Plucked/Stroke
PCMS,SRX09,0078,Drone Sitar,Plucked/Stroke
PCMS,SRX09,0079,Conch&Sitar,Plucked/Stroke
PCMS,SRX09,0080,Punjab Rocks,Plucked/Stroke
PCMS,SRX09,0081,Pas2IndiaSRX,Plucked/Stroke
PCMS,SRX09,0082,Rain Drone,Plucked/Stroke
PCMS,SRX09,0083,SitarGlisSRX,Plucked/Stroke
PCMS,SRX09,0084,Tambura SRX,Plucked/Stroke
PCMS,SRX09,0085,TambDroneSRX,Plucked/Stroke
PCMS,SRX09,0086,St.SanturSRX,Plucked/Stroke
PCMS,SRX09,0087,SanturTrmSRX,Plucked/Stroke
PCMS,SRX09,0088,Santur /Mod,Plucked/Stroke
PCMS,SRX09,0089,Canton,Plucked/Stroke
PCMS,SRX09,0090,HamrDulcimer,Plucked/Stroke
PCMS,SRX09,0091,3D Dulcimer,Plucked/Stroke
PCMS,SRX09,0092,Zither,Plucked/Stroke
PCMS,SRX09,0093,Magic Pluck,Plucked/Stroke
PCMS,SRX09,0094,Biwa SRX,Plucked/Stroke
PCMS,SRX09,0095,Biwa Menu,Plucked/Stroke
PCMS,SRX09,0096,BerimbauMenu,Plucked/Stroke
PCMS,SRX09,0097,Berimbau,Plucked/Stroke
PCMS,SRX09,0098,JawHarp Menu,Plucked/Stroke
PCMS,SRX09,0099,Steel Rhythm,Ac.Guitar
PCMS,SRX09,0100,SoloSteelGtr,Ac.Guitar
PCMS,SRX09,0101,N’Ville Soft,Ac.Guitar
PCMS,SRX09,0102,Spruce Top,Ac.Guitar
PCMS,SRX09,0103,Procssd AGtr,Ac.Guitar
PCMS,SRX09,0104,High Strung,Ac.Guitar
PCMS,SRX09,0105,Compresd D18,Ac.Guitar
PCMS,SRX09,0106,12 String,Ac.Guitar
PCMS,SRX09,0107,Mixed 12Str1,Ac.Guitar
PCMS,SRX09,0108,Mixed 12Str2,Ac.Guitar
PCMS,SRX09,0109,Ac Gtr 12stg,Ac.Guitar
PCMS,SRX09,0110,No Borders,Ac.Guitar
PCMS,SRX09,0111,Loose 12Str,Ac.Guitar
PCMS,SRX09,0112,Living R.Gtr,Ac.Guitar
PCMS,SRX09,0113,Dobro Modro,Ac.Guitar
PCMS,SRX09,0114,ResonatorGtr,Ac.Guitar
PCMS,SRX09,0115,Ac.Gtrs SRX,Ac.Guitar
PCMS,SRX09,0116,2 Players,Ac.Guitar
PCMS,SRX09,0117,Solo RequGtr,Ac.Guitar
PCMS,SRX09,0118,Loose Nylon,Ac.Guitar
PCMS,SRX09,0119,AcousticBros,Ac.Guitar
PCMS,SRX09,0120,So Sad Nylon,Ac.Guitar
PCMS,SRX09,0121,Chinese Duo,Ac.Guitar
PCMS,SRX09,0122,ChugRunTrSRX,Ac.Guitar
PCMS,SRX09,0123,Chung Ruan,Ac.Guitar
PCMS,SRX09,0124,ChungRuanSRX,Ac.Guitar
PCMS,SRX09,0125,Bottom Ruan,Ac.Guitar
PCMS,SRX09,0126,RuangGtr SRX,Ac.Guitar
PCMS,SRX09,0127,Oud SRX,Ac.Guitar
PCMS,SRX09,0128,BlugrsSldSRX,Ac.Guitar
PCMS,SRX09,0129,Guitaro SRX,Ac.Guitar
PCMS,SRX09,0130,Natural Tele,E.Guitar
PCMS,SRX09,0131,Psyche Tele,E.Guitar
PCMS,SRX09,0132,Coral,E.Guitar
PCMS,SRX09,0133,Chorus Twang,E.Guitar
PCMS,SRX09,0134,Pick Licker,E.Guitar
PCMS,SRX09,0135,CleanStrtSRX,E.Guitar
PCMS,SRX09,0136,Velo 335 SRX,E.Guitar
PCMS,SRX09,0137,Right Funky,E.Guitar
PCMS,SRX09,0138,Comp Muted,E.Guitar
PCMS,SRX09,0139,E.GtrMt SRX,E.Guitar
PCMS,SRX09,0140,335VelMt SRX,E.Guitar
PCMS,SRX09,0141,Wide Guitar,E.Guitar
PCMS,SRX09,0142,Dob-Compress,E.Guitar
PCMS,SRX09,0143,Nice Twelvey,E.Guitar
PCMS,SRX09,0144,RotaryCrunch,E.Guitar
PCMS,SRX09,0145,FastRotrySRX,E.Guitar
PCMS,SRX09,0146,EGDynaPikSRX,E.Guitar
PCMS,SRX09,0147,BackingEGSRX,E.Guitar
PCMS,SRX09,0148,Room Slide,E.Guitar
PCMS,SRX09,0149,Pedal Steel,E.Guitar
PCMS,SRX09,0150,Phased P.Stl,E.Guitar
PCMS,SRX09,0151,PureSteelSRX,E.Guitar
PCMS,SRX09,0152,MutedAmbient,E.Guitar
PCMS,SRX09,0153,GtrFX Menu,E.Guitar
PCMS,SRX09,0154,LP Gtr SRX,Dist.Guitar
PCMS,SRX09,0155,Tele-Funfken,Dist.Guitar
PCMS,SRX09,0156,335 &Cabinet,Dist.Guitar
PCMS,SRX09,0157,Tele Licker,Dist.Guitar
PCMS,SRX09,0158,Short & Long,Dist.Guitar
PCMS,SRX09,0159,NewBeginning,Plucked/Stroke
PCMS,SRX09,0160,Bouzouki,Plucked/Stroke
PCMS,SRX09,0161,Bousoukhit!,Plucked/Stroke
PCMS,SRX09,0162,3ChdStrumSRX,Plucked/Stroke
PCMS,SRX09,0163,Strum Poetic,Plucked/Stroke
PCMS,SRX09,0164,Strum Away,Plucked/Stroke
PCMS,SRX09,0165,Banjo-Mando,Plucked/Stroke
PCMS,SRX09,0166,5StringBanjo,Plucked/Stroke
PCMS,SRX09,0167,Banjo SRX 1,Plucked/Stroke
PCMS,SRX09,0168,Banjo SRX 2,Plucked/Stroke
PCMS,SRX09,0169,Banjo SRX 3,Plucked/Stroke
PCMS,SRX09,0170,Fiddle,Strings
PCMS,SRX09,0171,Fiddle 2002,Strings
PCMS,SRX09,0172,FiddleSwitch,Strings
PCMS,SRX09,0173,Fiddle Sect.,Strings
PCMS,SRX09,0174,FiddleStacto,Strings
PCMS,SRX09,0175,AsianOrcPizz,Strings
PCMS,SRX09,0176,AJapaneseInn,Strings
PCMS,SRX09,0177,Deep Blue,Strings
PCMS,SRX09,0178,Ethnic Ens,Strings
PCMS,SRX09,0179,ChinesOrcSRX,Strings
PCMS,SRX09,0180,ErHu / SRX,Strings
PCMS,SRX09,0181,ErHuSolo SRX,Strings
PCMS,SRX09,0182,ErHu Ld SRX,Strings
PCMS,SRX09,0183,FiddleFXmenu,Strings
PCMS,SRX09,0184,ViolnSoloSRX,Strings
PCMS,SRX09,0185,Comp BabyBss,E.Bass
PCMS,SRX09,0186,Baby Bass,E.Bass
PCMS,SRX09,0187,Comp Fingerd,E.Bass
PCMS,SRX09,0188,Jazz Fing.BS,E.Bass
PCMS,SRX09,0189,Live Bass,E.Bass
PCMS,SRX09,0190,Flango Bass,E.Bass
PCMS,SRX09,0191,Bass Oddesy,E.Bass
PCMS,SRX09,0192,6Str Bs SRX1,E.Bass
PCMS,SRX09,0193,Muted Bass,E.Bass
PCMS,SRX09,0194,6Str/Mt SRX,E.Bass
PCMS,SRX09,0195,PickBsHd SRX,E.Bass
PCMS,SRX09,0196,PickedBs SRX,E.Bass
PCMS,SRX09,0197,Tub Bass,Ac.Bass
PCMS,SRX09,0198,GuitarnBsSRX,Ac.Bass
PCMS,SRX09,0199,GtrrnOct SRX,Ac.Bass
PCMS,SRX09,0200,PacificDream,Bell/Mallet
PCMS,SRX09,0201,Meditation 2,Bell/Mallet
PCMS,SRX09,0202,HybridKemong,Bell/Mallet
PCMS,SRX09,0203,Purify,Bell/Mallet
PCMS,SRX09,0204,Asia Bells,Bell/Mallet
PCMS,SRX09,0205,Rama Cym SRX,Bell/Mallet
PCMS,SRX09,0206,Bell Orchest,Bell/Mallet
PCMS,SRX09,0207,Sacred Bells,Bell/Mallet
PCMS,SRX09,0208,Spokes,Bell/Mallet
PCMS,SRX09,0209,Winter Bells,Bell/Mallet
PCMS,SRX09,0210,Wind Bells,Bell/Mallet
PCMS,SRX09,0211,BelAngk SRX,Plucked/Stroke
PCMS,SRX09,0212,Tcheekolyna,Plucked/Stroke
PCMS,SRX09,0213,Wood EPiano,Bell/Mallet
PCMS,SRX09,0214,Kalimba,Plucked/Stroke
PCMS,SRX09,0215,Kalimbatch,Plucked/Stroke
PCMS,SRX09,0216,VelAfro SRX1,Plucked/Stroke
PCMS,SRX09,0217,BsKalimbaSRX,Plucked/Stroke
PCMS,SRX09,0218,LogDetunrSRX,Plucked/Stroke
PCMS,SRX09,0219,Baateri SRX,Bell/Mallet
PCMS,SRX09,0220,Balafon SRX,Bell/Mallet
PCMS,SRX09,0221,Asian Wood,Bell/Mallet
PCMS,SRX09,0222,Mellow tone,Bell/Mallet
PCMS,SRX09,0223,Glas Mlt SRX,Bell/Mallet
PCMS,SRX09,0224,SteelDr SRX1,Bell/Mallet
PCMS,SRX09,0225,SteelDr SRX2,Bell/Mallet
PCMS,SRX09,0226,Gendrous SRX,Bell/Mallet
PCMS,SRX09,0227,BonangGamSRX,Bell/Mallet
PCMS,SRX09,0228,VelAfro SRX2,Bell/Mallet
PCMS,SRX09,0229,TemleMetlSRX,Bell/Mallet
PCMS,SRX09,0230,Kemong / SRX,Bell/Mallet
PCMS,SRX09,0231,Kane / SRX,Bell/Mallet
PCMS,SRX09,0232,JeGong / SRX,Bell/Mallet
PCMS,SRX09,0233,Jegogn / SRX,Bell/Mallet
PCMS,SRX09,0234,Jublag / SRX,Bell/Mallet
PCMS,SRX09,0235,Reyong / SRX,Bell/Mallet
PCMS,SRX09,0236,Pemade / SRX,Bell/Mallet
PCMS,SRX09,0237,Cajun,Accordion/Harmonica
PCMS,SRX09,0238,D.Accordion,Accordion/Harmonica
PCMS,SRX09,0239,SquezeBoxSRX,Accordion/Harmonica
PCMS,SRX09,0240,Squeeze Box,Accordion/Harmonica
PCMS,SRX09,0241,St.AcdOp SRX,Accordion/Harmonica
PCMS,SRX09,0242,AcdionOp SRX,Accordion/Harmonica
PCMS,SRX09,0243,Acd ffOp SRX,Accordion/Harmonica
PCMS,SRX09,0244,St.AcdCl SRX,Accordion/Harmonica
PCMS,SRX09,0245,Bluesy,Accordion/Harmonica
PCMS,SRX09,0246,HarmonicaSRX,Accordion/Harmonica
PCMS,SRX09,0247,CuntryHrpSRX,Accordion/Harmonica
PCMS,SRX09,0248,Sessn HrpSRX,Accordion/Harmonica
PCMS,SRX09,0249,Esraj&Mizmar,Wind
PCMS,SRX09,0250,Before Time,Wind
PCMS,SRX09,0251,Gagaku Ems,Wind
PCMS,SRX09,0252,Mizmar solo,Wind
PCMS,SRX09,0253,PiriSolo SRX,Wind
PCMS,SRX09,0254,Shahnai SRX,Wind
PCMS,SRX09,0255,HichirikSRX,Wind
PCMS,SRX09,0256,Bagpipes SRX,Wind
PCMS,SRX09,0257,Sheng / SRX,Wind
PCMS,SRX09,0258,Suona / SRX,Wind
PCMS,SRX09,0259,VillageDance,Flute
PCMS,SRX09,0260,Indian Ens,Flute
PCMS,SRX09,0261,Nature Loves,Flute
PCMS,SRX09,0262,PanPipes SRX,Flute
PCMS,SRX09,0263,Sad Pipe,Flute
PCMS,SRX09,0264,Shell blow,Flute
PCMS,SRX09,0265,Desert Flute,Flute
PCMS,SRX09,0266,Zampona,Flute
PCMS,SRX09,0267,Isolation,Flute
PCMS,SRX09,0268,Ocarina,Recorder
PCMS,SRX09,0269,New IndFlute,Flute
PCMS,SRX09,0270,Qu Di Vib,Flute
PCMS,SRX09,0271,Bang Di Vib,Flute
PCMS,SRX09,0272,New Kawala,Flute
PCMS,SRX09,0273,BreathyIndia,Flute
PCMS,SRX09,0274,New Shaku,Flute
PCMS,SRX09,0275,Shakuhachi,Flute
PCMS,SRX09,0276,DreamInColor,Flute
PCMS,SRX09,0277,TwinHillyLd,Flute
PCMS,SRX09,0278,Snake Eyes,Brass
PCMS,SRX09,0279,Latin Trumpt,Brass
PCMS,SRX09,0280,MariachiTpts,Brass
PCMS,SRX09,0281,Trumpets,Brass
PCMS,SRX09,0282,GrowlWah/Mod,Brass
PCMS,SRX09,0283,Muted-Grw /,Brass
PCMS,SRX09,0284,SoloTuba SRX,Brass
PCMS,SRX09,0285,LatinTubaSRX,Brass
PCMS,SRX09,0286,World Orch,Brass
PCMS,SRX09,0287,Stab&Hold,Brass
PCMS,SRX09,0288,Indian Radio,Brass
PCMS,SRX09,0289,Wide Brass,Brass
PCMS,SRX09,0290,Trombones,Brass
PCMS,SRX09,0291,Brass Snapz,Brass
PCMS,SRX09,0292,Brass sfzzZZ,Brass
PCMS,SRX09,0293,2Tp+Tbn SRX,Brass
PCMS,SRX09,0294,MemphisHORNS,Brass
PCMS,SRX09,0295,SectStactSRX,Brass
PCMS,SRX09,0296,LatinBrasses,Brass
PCMS,SRX09,0297,Hit & Fall,Brass
PCMS,SRX09,0298,BrsChd13 SRX,Brass
PCMS,SRX09,0299,BrsChdMi9SRX,Brass
PCMS,SRX09,0300,BrsChdMj9SRX,Brass
PCMS,SRX09,0301,Blow Pad,Synth Pad/Strings
PCMS,SRX09,0302,Ceremony,Synth Pad/Strings
PCMS,SRX09,0303,Glasses,Synth Pad/Strings
PCMS,SRX09,0304,Ambiccordian,Synth Pad/Strings
PCMS,SRX09,0305,DroneFlanger,Synth Pad/Strings
PCMS,SRX09,0306,Rock Gods,Synth Pad/Strings
PCMS,SRX09,0307,ScotlandLass,Synth Pad/Strings
PCMS,SRX09,0308,Dry Fishes,Synth Pad/Strings
PCMS,SRX09,0309,SteroidBrass,Synth Pad/Strings
PCMS,SRX09,0310,Soul revived,Synth Pad/Strings
PCMS,SRX09,0311,Rain Pad,Synth Pad/Strings
PCMS,SRX09,0312,Rising Sun,Synth Pad/Strings
PCMS,SRX09,0313,Ethnopad,Synth Pad/Strings
PCMS,SRX09,0314,Ethno Strngs,Synth Pad/Strings
PCMS,SRX09,0315,& 40 Thieves,Synth Pad/Strings
PCMS,SRX09,0316,TromboSynthy,Synth PolyKey
PCMS,SRX09,0317,GrandExaltd1,Synth PolyKey
PCMS,SRX09,0318,Sun Dog,Synth PolyKey
PCMS,SRX09,0319,TechnoSpirit,Synth Seq/Pop
PCMS,SRX09,0320,Play Softly,Synth Seq/Pop
PCMS,SRX09,0321,WorkerBeetle,Synth PolyKey
PCMS,SRX09,0322,Glass Cut,Synth Lead
PCMS,SRX09,0323,GuruTronics,Pulsating
PCMS,SRX09,0324,DubJazz Trip,Pulsating
PCMS,SRX09,0325,Meditation 2,Pulsating
PCMS,SRX09,0326,Political,Pulsating
PCMS,SRX09,0327,G`day Mate,Pulsating
PCMS,SRX09,0328,Mission,Organ
PCMS,SRX09,0329,Jegorgan,Organ
PCMS,SRX09,0330,Dyno Conga 1,Percussion
PCMS,SRX09,0331,Dyno Conga 2,Percussion
PCMS,SRX09,0332,Congas+Bongo,Percussion
PCMS,SRX09,0333,DynTimbale 1,Percussion
PCMS,SRX09,0334,DynTimbale 2,Percussion
PCMS,SRX09,0335,TimbaleCuica,Percussion
PCMS,SRX09,0336,Dyno Surdo,Percussion
PCMS,SRX09,0337,Rhythm Sect,Percussion
PCMS,SRX09,0338,Rainstick,Percussion
PCMS,SRX09,0339,Clap & Snap,Percussion
PCMS,SRX09,0340,CowbellRandm,Percussion
PCMS,SRX09,0341,Karachi-Man,Percussion
PCMS,SRX09,0342,That Was Zen,Percussion
PCMS,SRX09,0343,StreetParade,Percussion
PCMS,SRX09,0344,BUK,Percussion
PCMS,SRX09,0345,Gongs,Percussion
PCMS,SRX09,0346,Chenchen /,Percussion
PCMS,SRX09,0347,WisdomWithin,Percussion
PCMS,SRX09,0348,Tabla+,Percussion
PCMS,SRX09,0349,DrumsScene,Percussion
PCMS,SRX09,0350,Doholla Fun,Percussion
PCMS,SRX09,0351,AfricanRhtms,Percussion
PCMS,SRX09,0352,Big Logs SRX,Percussion
PCMS,SRX09,0353,WarDrums SRX,Percussion
PCMS,SRX09,0354,Samba Menu,Percussion
PCMS,SRX09,0355,Shaker Menu,Percussion
PCMS,SRX09,0356,Caixa Menu,Percussion
PCMS,SRX09,0357,Cowbell Menu,Percussion
PCMS,SRX09,0358,JapanPrcMenu,Percussion
PCMS,SRX09,0359,Kabuki Menu,Percussion
PCMS,SRX09,0360,KwangwariSRX,Percussion
PCMS,SRX09,0361,Tuzumi / SRX,Percussion
PCMS,SRX09,0362,KoreaPrcMenu,Percussion
PCMS,SRX09,0363,ChinaPrcMenu,Percussion
PCMS,SRX09,0364,China Menu,Percussion
PCMS,SRX09,0365,ChinaGongSRX,Percussion
PCMS,SRX09,0366,Sanba / SRX,Percussion
PCMS,SRX09,0367,St.ShouBoSRX,Percussion
PCMS,SRX09,0368,AsiaCym Menu,Percussion
PCMS,SRX09,0369,Gong Menu,Percussion
PCMS,SRX09,0370,Gamelan Menu,Percussion
PCMS,SRX09,0371,GamlnPrcMenu,Percussion
PCMS,SRX09,0372,BigBazar SRX,Percussion
PCMS,SRX09,0373,Udu Pot Menu,Percussion
PCMS,SRX09,0374,TablaBy Menu,Percussion
PCMS,SRX09,0375,Rek Menu,Percussion
PCMS,SRX09,0376,Dholak Menu1,Percussion
PCMS,SRX09,0377,Dholak Menu2,Percussion
PCMS,SRX09,0378,Dhol Menu,Percussion
PCMS,SRX09,0379,Egypt Tablah,Percussion
PCMS,SRX09,0380,Madal Menu,Percussion
PCMS,SRX09,0381,AfropercMenu,Percussion
PCMS,SRX09,0382,CommSatelite,FX
PCMS,SRX09,0383,Amazone,FX
PCMS,SRX09,0384,Tasman Sea,FX
PCMS,SRX09,0385,Ethnic FX 1,FX
PCMS,SRX09,0386,Ethnic FX 2,FX
PCMS,SRX09,0387,SpacetualBoy,FX
PCMS,SRX09,0388,Crystal,FX
PCMS,SRX09,0389,SpaceLuvSick,FX
PCMS,SRX09,0390,HitAscension,FX
PCMS,SRX09,0391,Nervous Man,FX
PCMS,SRX09,0392,Silk Stream,FX
PCMS,SRX09,0393,DerangedMind,FX
PCMS,SRX09,0394,PolyDrone,FX
PCMS,SRX09,0395,TequillaWorm,FX
PCMS,SRX09,0396,GlistenToYou,FX
